total_sum;is_correct
690680;yes
-198535;yes
-241914;yes
470419;yes
-55742;yes
290681;yes
206773;yes
91923;yes
-275521;yes
-378604;yes
104767;yes
29377;yes
-255106;yes
-318217;yes
285163;yes
-277947;yes
660322;yes
250326;yes
263192;yes
-97500;yes
-304363;yes
-234753;yes
271033;yes
-82799;yes
111879;yes
257202;yes
-296836;yes
235197;yes
183705;yes
27164;yes
-221922;yes
371161;yes
45187;yes
-125361;yes
-412713;yes
-119595;yes
4981;yes
106396;yes
-12227;yes
-139219;yes
53056;yes
102256;yes
235191;yes
-189001;yes
-205500;yes
-105681;yes
171946;yes
116887;yes
-452252;yes
-61211;yes
465670;yes
247247;yes
-103300;yes
-347676;yes
-33346;yes
73865;yes
-119649;yes
243677;yes
252917;yes
777813;yes
20548;yes
306831;yes
-103995;yes
-117476;yes
138041;yes
-197004;yes
-241852;yes
50717;yes
128462;yes
-271465;yes
-129923;yes
-488578;yes
42982;no
-35934;yes
87165;yes
278377;yes
-343888;yes
-327519;yes
-183718;yes
-209809;yes
-165127;yes
5786;yes
413666;yes
-188375;yes
1822;yes
378993;yes
558439;yes
396358;yes
18576;yes
-241585;yes
-301949;yes
-377686;yes
-380538;yes
12243;yes
115980;yes
158744;yes
320529;yes
165427;yes
1046;yes
-214463;yes
855495;yes
2485;yes
423056;yes
80133;yes
-172363;yes
-17899;yes
-181823;yes
348059;yes
259701;yes
-131215;yes
-18693;yes
-350519;yes
186465;yes
141414;yes
-132068;yes
-231101;yes
-75821;no
119628;yes
237444;yes
-144061;yes
-201072;yes
273411;yes
-33728;yes
-125711;yes
-88624;yes
88848;yes
-390393;yes
21344;yes
295749;yes
-49639;yes
-159166;yes
72462;yes
-134185;yes
62109;yes
83854;yes
-355555;yes
98871;yes
177535;yes
-592978;yes
268362;yes
-116325;yes
-113828;yes
652093;yes
473409;yes
65466;yes
-387821;yes
-435355;yes
-179184;yes
-155051;yes
-280412;yes
-181852;yes
319818;yes
-15654;yes
97639;yes
-343086;yes
-124694;yes
-28029;yes
-311466;yes
532196;yes
-252350;yes
138864;yes
-284787;yes
197855;yes
219303;yes
13511;yes
538884;yes
99304;yes
-40764;yes
-67324;no
157933;yes
-397790;yes
201524;yes
351624;yes
258225;yes
-94655;yes
-82690;yes
-267900;yes
158747;yes
-28577;yes
275158;yes
435839;yes
-653496;yes
-156045;yes
-137714;yes
-495068;yes
-321513;yes
271411;yes
111091;yes
-101966;yes
82401;yes
-311972;yes
-258051;yes
123363;yes
-496120;yes
-316731;yes
-221569;yes
296301;yes
-67251;yes
425013;yes
-252342;yes
154538;yes
-472704;yes
63461;yes
-259720;yes
543710;yes
-71507;yes
-439245;yes
37065;yes
514491;yes
-2090;no
117369;yes
-60762;yes
-345205;yes
442718;yes
197353;yes
-6502;yes
296935;yes
508824;yes
-178679;yes
-383431;yes
500432;yes
255286;yes
63909;yes
162419;yes
103940;yes
258456;yes
-33708;yes
93062;no
191935;yes
383087;yes
-225861;yes
315447;yes
181623;yes
-288517;yes
-35421;yes
-29324;yes
257588;yes
-267670;yes
-16600;yes
-238157;yes
-486452;yes
-464294;yes
-111238;yes
185439;yes
-395608;yes
206029;yes
-251450;yes
115507;yes
1051;yes
-410890;yes
52825;yes
-234130;yes
441258;yes
117540;yes
353850;yes
-302672;yes
-338254;yes
54120;yes
444191;yes
-310310;yes
137969;yes
75754;yes
-25112;yes
246235;yes
-134274;yes
14186;yes
77828;yes
-47929;yes
367126;yes
-595285;yes
25150;yes
25430;yes
349050;yes
514296;yes
170685;yes
42609;yes
-184861;yes
-401886;yes
-193977;yes
72773;yes
300602;yes
-319472;yes
-29977;yes
-22817;yes
75877;yes
-115256;yes
475908;yes
618579;yes
92490;yes
37608;yes
227074;yes
-186082;yes
-201705;yes
393668;yes
-13148;yes
663158;yes
-21619;yes
-59653;yes
363118;yes
-114625;yes
263673;yes
206266;yes
144847;yes
229137;yes
-57058;yes
9122;yes
-25653;yes
-363214;yes
232528;yes
343193;yes
-123783;yes
272958;yes
68832;yes
-532445;yes
90730;yes
-361027;yes
66227;yes
41180;yes
186974;yes
308123;yes
-189257;yes
-275929;yes
-353106;yes
-289643;yes
459557;yes
154827;yes
497057;yes
442279;yes
-107825;yes
-279032;yes
-368737;yes
-156248;yes
-182055;yes
-461871;yes
-108040;yes
-212080;yes
230377;yes
374750;yes
-133972;yes
21068;yes
-265704;yes
-132306;yes
-157854;yes
-201710;yes
-589218;yes
-277791;yes
-139960;yes
-66682;yes
-237126;yes
-116246;yes
-536;yes
-395770;yes
-36640;yes
-245283;yes
-505732;yes
-383675;yes
176135;yes
-66868;yes
-277661;yes
39729;yes
-93848;yes
-38144;yes
266454;yes
107114;yes
-272810;yes
-7785;yes
-24366;yes
257781;yes
8731;yes
83557;yes
-19395;yes
-58627;yes
83802;yes
186885;yes
81846;yes
235733;yes
-41599;yes
-180154;yes
51866;yes
-198233;yes
-203695;yes
111278;yes
-152521;yes
-110428;yes
912846;yes
-82514;yes
11402;yes
-345797;yes
-163057;yes
102797;yes
-171554;yes
-221750;yes
32080;yes
-34189;yes
61606;yes
292831;yes
11780;yes
-252578;yes
-281545;yes
411308;yes
-127353;yes
88884;yes
-37910;yes
-204442;yes
28566;yes
302213;yes
114806;yes
555131;yes
-294215;yes
100633;yes
-329252;yes
-155;no
146711;yes
282961;yes
1326;yes
-96708;yes
-352962;yes
-319015;yes
-250566;yes
-43078;yes
-95293;yes
348914;yes
-239211;yes
283876;yes
-328596;yes
539087;yes
12846;yes
-49132;yes
136292;yes
-332787;yes
407896;yes
176493;yes
27662;yes
-456304;yes
-293065;yes
-269081;yes
-317235;yes
-55809;no
-163394;yes
213433;yes
172559;yes
-2008;yes
132511;yes
-591598;yes
-165080;yes
135179;yes
-384836;yes
110393;yes
59417;yes
-132498;yes
-121769;yes
234278;yes
591118;yes
319895;yes
-522566;yes
-632392;yes
-35415;yes
467738;yes
10261;yes
-199044;yes
-11103;yes
441866;yes
210002;yes
-279214;yes
160804;yes
-119692;yes
48308;yes
-227828;yes
-173279;yes
411295;yes
28939;yes
-210383;yes
-363962;yes
-208004;yes
-61005;yes
403899;yes
-318156;yes
-76989;yes
-34964;yes
176833;yes
203565;yes
124537;yes
221598;yes
-207613;yes
75736;yes
-200903;yes
-29096;yes
376031;yes
186780;yes
-294352;yes
-15915;yes
217626;yes
97332;yes
31517;yes
-369901;yes
-344445;yes
412601;yes
558473;yes
-192837;yes
102098;yes
298389;yes
183527;yes
-335796;yes
-206128;yes
74796;yes
-431925;yes
105124;yes
-167265;yes
261765;yes
-72057;yes
-201511;yes
59366;yes
112587;yes
-177654;yes
130942;yes
-69954;yes
-166939;yes
-290288;yes
-131453;yes
577318;yes
-181511;yes
-303478;yes
93887;yes
-350580;yes
113108;yes
227556;yes
204608;yes
199355;yes
-135638;yes
84979;yes
43978;yes
99656;yes
-181732;yes
315058;yes
-166490;yes
186795;yes
-511826;yes
482527;yes
-40500;yes
-376795;yes
63592;yes
35931;yes
25444;yes
41354;yes
-115282;yes
-200579;yes
264586;yes
340904;yes
-522329;yes
321437;yes
-50882;yes
444608;yes
-617910;yes
59335;yes
-33919;yes
-195652;yes
55861;yes
-139870;yes
-89112;yes
150346;yes
345610;yes
366278;yes
-5195;yes
155524;yes
566211;yes
-289681;yes
305976;yes
-284780;yes
-906264;yes
-88484;yes
-284241;yes
116433;yes
-140126;yes
-98058;yes
300561;yes
208329;yes
-364217;yes
-224301;yes
410572;yes
303371;yes
-70230;yes
337601;yes
92169;yes
-248641;yes
-45158;yes
-263561;yes
-3108;yes
-285018;yes
516653;yes
391445;yes
190687;yes
287365;yes
-236925;yes
-258667;yes
-206737;yes
-830895;yes
-411623;yes
163130;yes
-43509;yes
-247024;yes
466433;yes
-119007;yes
-172545;yes
-420769;yes
-20340;yes
661479;yes
495274;yes
285359;yes
98097;yes
1105;yes
254627;yes
417840;yes
-116392;yes
-506173;yes
-53226;yes
-169110;yes
-212397;yes
-171255;yes
-136421;yes
-332264;yes
-9300;yes
170535;yes
-24908;yes
90440;yes
-212390;yes
-246762;yes
-419275;yes
-61686;yes
83712;yes
37007;yes
-33941;yes
-461202;yes
-34169;yes
449147;yes
-589542;yes
-57079;yes
354027;yes
424638;yes
-533409;yes
525692;yes
-50159;yes
233752;yes
-376473;yes
-253522;yes
-11276;yes
236329;yes
-279422;yes
262232;yes
-218554;yes
-713229;yes
291621;yes
153795;yes
406144;yes
-70522;yes
-280774;yes
248913;yes
-24114;yes
124629;yes
7068;yes
-195579;yes
130257;yes
503620;yes
-20593;no
-172113;yes
-165384;yes
-139269;yes
-257979;yes
137785;yes
-324164;yes
-80994;yes
-411227;yes
-194382;yes
129417;yes
-93610;yes
-334233;yes
36970;yes
-4062;yes
-167600;yes
-468352;yes
-39159;yes
208756;yes
27480;yes
109308;yes
39682;yes
-214917;yes
-68140;yes
268278;yes
-82447;yes
116083;yes
307063;yes
137934;yes
80455;yes
525777;yes
257015;yes
277811;yes
266381;yes
38839;yes
276768;yes
-18985;yes
-26672;yes
196893;yes
111959;yes
-29598;yes
-184542;yes
339747;yes
172575;yes
89322;yes
244921;yes
452359;yes
-541926;yes
325631;yes
360890;yes
-189400;yes
3775;yes
325917;yes
-522599;yes
273873;yes
334099;yes
321480;yes
-299895;yes
-283207;yes
-13180;yes
183583;yes
-175678;yes
-34054;yes
290942;yes
408073;yes
-600960;yes
-169417;yes
225409;yes
-3401;yes
166722;yes
223531;yes
143937;yes
467605;yes
292638;yes
-272434;yes
-98448;yes
-165409;yes
142837;yes
272509;yes
608043;yes
-250003;yes
609487;yes
650906;yes
237923;yes
147672;yes
273829;yes
192162;yes
-197250;yes
-269969;yes
-280185;yes
-4838;yes
-16124;yes
67163;yes
-405788;yes
-62040;yes
246301;yes
234710;yes
311814;yes
-99818;yes
-34508;yes
-243567;yes
-67217;yes
138575;yes
-936781;yes
-77346;yes
-64548;yes
-147463;yes
387569;yes
75055;yes
198842;yes
-225700;yes
-143343;yes
68109;yes
178168;yes
-133597;yes
100645;yes
70601;yes
190839;yes
-154952;yes
202111;yes
398461;yes
-134396;yes
260669;yes
93981;yes
-56960;yes
-165173;yes
-353511;yes
-407167;yes
2260;yes
-266091;yes
421351;yes
-290503;yes
-138659;yes
-264891;yes
-100407;yes
319160;yes
-238474;yes
-7135;no
-243263;yes
217784;yes
218757;yes
-245406;yes
40301;yes
214798;yes
-88357;yes
399007;yes
316430;yes
60611;yes
292552;yes
326308;yes
-240235;yes
218837;yes
254213;yes
-109280;yes
73252;yes
22884;yes
-180600;yes
155309;yes
-64134;yes
351962;yes
-15050;yes
108187;yes
190137;yes
339280;yes
-622521;yes
-469740;yes
158224;yes
92972;yes
-74423;yes
-412866;yes
171304;yes
-285236;yes
-226637;yes
95226;yes
-415831;yes
20663;yes
244790;yes
-210627;yes
134256;yes
225317;yes
95401;yes
-177863;yes
-220016;yes
207017;yes
-221328;yes
141668;yes
-105488;yes
-29636;yes
-559056;yes
-558502;yes
174215;yes
-255400;yes
-569884;yes
174478;yes
276365;yes
20818;yes
-14633;yes
32581;yes
87435;yes
-116169;yes
267158;yes
-127853;yes
417755;yes
56838;yes
174705;yes
-424323;yes
-209205;yes
-184303;yes
51755;yes
45846;yes
-635372;yes
-169700;yes
-223138;yes
-33241;yes
-191117;yes
-122785;yes
-77894;yes
232282;yes
94719;yes
-190317;yes
-152843;yes
134930;yes
236040;yes
238582;yes
-80398;yes
52114;yes
26030;yes
233561;yes
-111349;yes
438842;yes
21271;yes
-382622;yes
84660;yes
-30392;yes
366423;yes
684795;yes
-310326;yes
70955;yes
-304209;yes
-355707;yes
-186132;yes
87490;yes
-43267;yes
-126824;yes
-589742;yes
-370190;yes
-2803;yes
-381882;yes
140996;yes
140786;yes
275695;yes
127555;yes
280308;yes
265314;yes
-422607;yes
-66578;yes
-229233;yes
-45902;yes
424419;yes
124719;yes
98195;yes
-256952;yes
-282499;yes
-98558;yes
-54797;yes
-99229;yes
352700;yes
331855;yes
-42658;yes
-142237;yes
63819;yes
289773;yes
-21734;yes
-185663;yes
71084;yes
468844;yes
122797;yes
380716;yes
-171585;yes
120082;yes
95995;yes
-339435;yes
-424887;yes
600144;yes
55793;yes
230171;yes
-456043;yes
-150664;yes
125348;yes
-111871;yes
-261316;yes
-759772;yes
230221;yes
396611;yes
-383105;yes
63708;yes
-632263;yes
16344;yes
-180698;yes
647822;yes
297722;yes
403629;yes
-10712;yes
-18575;no
-156065;yes
703917;yes
-353181;yes
409120;yes
-22714;yes
-411457;yes
129693;yes
375619;yes
-167440;yes
482517;yes
-42204;yes
-88638;yes
14779;yes
-255804;yes
-19114;no
-319138;yes
-462580;yes
-44632;yes
-175323;yes
-13453;yes
148249;yes
-446414;yes
173105;yes
361795;yes
-199746;yes
-165270;yes
530701;yes
-222770;yes
-460226;yes
-170878;yes
-233587;yes
236929;yes
-206632;yes
255223;yes
50718;yes
503643;yes
64327;yes
179576;yes
-227841;yes
79056;yes
186102;yes
599195;yes
353961;yes
-44662;yes
305206;yes
-120810;yes
118454;yes
-194304;yes
101277;yes
-226140;yes
-199834;yes
162164;yes
152339;yes
-147952;yes
184947;yes
-108811;yes
376859;yes
256190;yes
382300;yes
273044;yes
-181516;yes
182691;yes
-300342;yes
105212;yes
-23855;yes
-307937;yes
-126331;yes
-94489;yes
-283415;yes
-127890;yes
123358;yes
-51989;yes
-37915;yes
-22203;yes
25139;yes
344642;yes
-400633;yes
-336753;yes
-322407;yes
-491085;yes
167188;yes
71639;yes
78811;yes
-224849;yes
309959;yes
211755;yes
267827;yes
333004;yes
35322;yes
-149959;yes
-478266;yes
-384978;yes
334639;yes
80864;yes
-405716;yes
-355301;yes
-298713;yes
124660;yes
478003;yes
179635;yes
155991;yes
171794;yes
-373608;yes
20550;yes
-63759;yes
-644678;yes
-112156;yes
-345401;yes
313227;yes
474968;yes
34307;yes
68271;yes
45927;yes
-261399;yes
-170367;yes
-46324;yes
173334;yes
132436;yes
-171125;yes
-726782;yes
558468;yes
-94248;yes
255642;yes
-172328;yes
-93692;yes
200191;yes
-457195;yes
135088;yes
-936206;yes
-22907;yes
477233;yes
-482443;yes
330535;yes
-231185;yes
132838;yes
-397001;yes
543094;yes
162582;yes
87000;yes
-362543;yes
-730334;yes
-13712;yes
199355;yes
-22223;yes
83186;yes
-19983;yes
-454052;yes
2640;yes
-389454;yes
-38112;yes
146554;yes
161454;yes
-19087;yes
-178506;yes
515439;yes
-56749;yes
-37298;yes
-272765;yes
-373945;yes
-51086;yes
-45053;yes
205441;yes
474147;yes
-229792;yes
30823;yes
-482440;yes
266674;yes
-49232;yes
80213;yes
471017;yes
709548;yes
151584;yes
-75974;yes
232607;yes
-71290;yes
117932;yes
-38242;yes
90345;yes
-232242;yes
232374;yes
-3041;yes
30071;yes
240759;yes
-143817;yes
-98835;yes
-370061;yes
36360;yes
167017;yes
-89109;yes
-273925;yes
464931;yes
405862;yes
-283466;yes
325881;yes
-10671;yes
-385435;yes
-123517;yes
93089;yes
-74910;yes
87223;yes
-98717;yes
-297253;yes
118986;yes
-63265;yes
250918;yes
115642;yes
355888;yes
-80223;yes
-108779;yes
-229397;yes
-123917;yes
215462;yes
-391471;yes
399806;yes
325975;yes
288420;yes
222255;yes
-218949;yes
-133895;yes
41370;yes
305916;yes
244025;yes
-187283;yes
488269;yes
-286774;yes
-24851;yes
112579;yes
-498;yes
265959;yes
-258930;yes
93374;yes
172418;yes
299860;yes
-250777;yes
-189538;yes
-149117;yes
-2839;yes
-302944;yes
253179;yes
-108521;yes
173139;yes
-58428;yes
605060;yes
287805;yes
440834;yes
142892;yes
66725;yes
84502;yes
99144;yes
-528981;yes
471218;yes
-262139;yes
-243224;yes
175698;yes
-132607;yes
-140140;yes
-212258;yes
169607;yes
214740;yes
-193243;yes
213926;yes
-252695;yes
-464630;yes
256084;yes
-40850;yes
-110612;yes
-281466;yes
488711;yes
-258438;yes
-813012;yes
133041;yes
-182818;yes
141896;yes
612564;yes
8940;yes
-260131;yes
100635;yes
318584;yes
-101964;yes
74974;yes
-1319;yes
-116623;yes
-105294;yes
-95940;yes
39158;yes
-240317;yes
218210;yes
-309886;yes
598831;yes
412215;yes
-761703;yes
246681;yes
420218;yes
-246288;yes
-214486;yes
-246616;yes
104973;yes
145101;yes
-14663;yes
-236856;yes
433291;yes
-85858;yes
-187719;yes
-65695;yes
-91415;yes
-491486;yes
-571876;yes
-199906;yes
-318407;yes
99041;yes
-48444;yes
-165949;yes
261480;yes
-327885;yes
-322005;yes
51913;yes
-335700;yes
110913;yes
339325;yes
10824;yes
-140490;yes
235667;yes
721963;yes
146622;yes
-446469;yes
42710;yes
19876;yes
427069;yes
216920;yes
-159721;yes
-623275;yes
30183;yes
-584046;yes
185570;yes
-200081;yes
533567;yes
-92091;yes
-243970;yes
68658;yes
-252537;yes
58616;yes
21577;yes
-9572;yes
134413;yes
-217216;yes
-57944;yes
-23668;yes
-103763;yes
-856893;yes
331969;yes
102240;yes
114123;yes
360274;yes
-49030;yes
22196;yes
-182217;yes
-273079;yes
-137081;yes
142094;yes
667237;yes
59319;yes
46785;yes
470064;yes
-521897;yes
189971;yes
159030;yes
76302;yes
298331;yes
-473027;yes
-20514;yes
470978;yes
128107;yes
-111895;yes
-456181;yes
153073;yes
437102;yes
6061;yes
-29663;no
450726;yes
-336120;yes
592191;yes
-121404;yes
189042;yes
-458445;yes
305129;yes
466589;yes
154850;yes
300975;yes
91923;yes
355939;yes
542711;yes
-400780;yes
-312326;yes
-644664;yes
-50374;yes
-157552;yes
183123;yes
-275795;yes
-160907;yes
117849;yes
-189927;yes
226761;yes
109381;yes
198976;yes
14731;yes
-268087;yes
166148;yes
711568;yes
146951;yes
16901;yes
183314;yes
-31048;yes
-151605;yes
361643;yes
-113799;yes
103729;yes
-110065;yes
-527639;yes
202408;yes
288672;yes
-142682;yes
452070;yes
-842649;yes
28096;yes
-20989;yes
-54120;yes
-374082;yes
278101;yes
-666539;yes
135375;yes
-87309;yes
335456;yes
-272034;yes
-414297;yes
-350917;yes
157937;yes
-1374;yes
-70852;yes
-502574;yes
47193;yes
-28507;yes
72240;yes
233122;yes
-66868;yes
710392;yes
-233694;yes
-290890;yes
71735;yes
592880;yes
-346355;yes
146671;yes
255785;yes
547178;yes
268506;yes
493498;yes
-86870;yes
728873;yes
-180257;yes
322620;yes
41346;yes
525;yes
-131496;yes
397853;yes
397530;yes
-124160;yes
437086;yes
-206902;yes
710160;yes
-70428;yes
-23306;yes
-299513;yes
567502;yes
158968;yes
177832;yes
-117779;yes
-123272;yes
-241419;yes
-79595;yes
239213;yes
199454;yes
-164710;yes
122580;yes
24485;yes
110456;yes
-4387;yes
-226360;yes
608763;yes
-230472;yes
70796;yes
137528;yes
283078;yes
-271310;yes
517491;yes
649271;yes
-383639;yes
172562;yes
-151140;yes
-265171;yes
49595;yes
116820;yes
-314785;yes
186127;yes
-23315;yes
-426645;yes
-120019;yes
-245822;yes
58229;yes
-608739;yes
101708;yes
170645;yes
91805;yes
518869;yes
-526921;yes
-77517;yes
55781;yes
286626;yes
82583;yes
-166397;yes
75205;yes
-239995;yes
-224179;yes
242274;yes
342006;yes
-63888;yes
-569436;yes
634184;yes
-46527;yes
-240781;yes
-479757;yes
-76005;yes
-114614;yes
-76028;yes
-512684;yes
-99804;yes
15037;yes
81729;yes
-89048;yes
75028;yes
308550;yes
-450504;yes
-189959;yes
116826;yes
31508;yes
416645;yes
-211280;yes
34483;yes
179425;yes
3203;yes
43317;yes
-148436;yes
-464644;yes
474357;yes
-533300;yes
62272;yes
377668;yes
307296;yes
333799;yes
-22623;yes
74579;yes
-278432;yes
-388482;yes
-345151;yes
206291;yes
-214642;yes
204820;yes
234489;yes
-201651;yes
-14061;yes
216255;yes
-477349;yes
-302548;yes
-25981;yes
-484724;yes
-195841;yes
160681;yes
606167;yes
29143;yes
236575;yes
-342229;yes
336697;yes
183572;yes
-172489;yes
380937;yes
-137680;yes
-618836;yes
-238300;yes
-33987;yes
-444334;yes
-568369;yes
90907;yes
102659;yes
70232;yes
147231;yes
-268531;yes
222558;yes
457877;yes
126804;yes
-233069;yes
-146543;yes
-15588;yes
-362761;yes
36197;yes
162378;yes
-436129;yes
-484004;yes
-1216;yes
-105446;yes
-23496;yes
372784;yes
17423;yes
113384;yes
-388670;yes
-264683;yes
-63702;yes
-555949;yes
717881;yes
73130;yes
73987;yes
-442649;yes
-209901;yes
298707;yes
297040;yes
-100470;yes
-462695;yes
155212;yes
52503;yes
46693;yes
-320275;yes
-69617;yes
-357865;yes
-143137;yes
423852;yes
2355;yes
130628;yes
107405;yes
169521;yes
-165048;yes
223608;yes
542623;yes
40963;yes
-287201;yes
279525;yes
84499;yes
83525;yes
163691;yes
-412843;yes
-160121;yes
-371353;yes
-278059;yes
89908;yes
228353;yes
371425;yes
-451611;yes
-386149;yes
23991;yes
262143;yes
39453;yes
-8930;yes
196245;yes
-464596;yes
-157050;yes
68966;yes
-57540;yes
35194;yes
580355;yes
123048;yes
-44120;yes
-21329;yes
-136913;yes
160079;yes
178170;yes
1318;yes
230451;yes
16255;yes
-563220;yes
-643103;yes
-274094;yes
-207721;yes
-299213;yes
593857;yes
-122038;yes
643890;yes
201792;yes
-75637;yes
219885;yes
-142819;yes
-154195;yes
-336302;yes
-245997;yes
180979;yes
-469929;yes
-264151;yes
44773;yes
-163600;yes
263392;yes
247602;yes
379113;yes
495508;yes
53527;yes
-683596;yes
166375;yes
-223477;yes
159658;yes
321866;yes
-9859;yes
-413778;yes
-100968;yes
-79554;yes
-194;yes
245160;yes
102309;yes
136668;yes
-148792;yes
-301474;yes
-246163;yes
278852;yes
-636028;yes
2700;no
286177;yes
-55972;yes
-650701;yes
29813;yes
164984;yes
16845;yes
-143381;yes
556565;yes
-159724;yes
-100580;yes
11720;yes
-523137;yes
-53110;yes
-80951;yes
325294;yes
-215629;yes
-484748;yes
-206463;yes
-36518;yes
-13071;yes
-476188;yes
-179800;yes
119524;yes
-6325;yes
110836;yes
359803;yes
-319235;yes
-249079;yes
-68877;yes
203830;yes
252155;yes
190079;yes
-266174;yes
18468;yes
717825;yes
415388;yes
407718;yes
1145;yes
183465;yes
-496926;yes
-795857;yes
-113708;yes
-390109;yes
265047;yes
123458;yes
-99951;yes
79344;yes
284466;yes
152605;yes
30751;yes
-10880;yes
163734;yes
-513544;yes
42057;yes
197252;yes
-77713;yes
351665;yes
-35498;yes
251179;yes
-235760;yes
56600;yes
-11574;yes
-47822;yes
291017;yes
82759;yes
-76047;yes
-164654;yes
481397;yes
11220;yes
-3836;yes
454862;yes
-182446;yes
133725;yes
-420087;yes
265269;yes
152258;yes
335386;yes
-79455;yes
467734;yes
-398938;yes
-74376;yes
467031;yes
-155344;yes
99135;yes
-283402;yes
-70230;yes
-22267;yes
34668;yes
-112929;yes
-244263;yes
262935;yes
9671;yes
-80546;yes
-955;yes
534148;yes
-343470;yes
30594;yes
123460;yes
265661;yes
188486;yes
20372;yes
329217;yes
-132741;yes
-126059;yes
-13206;yes
-182045;yes
155107;yes
-265264;yes
-13594;yes
-359755;yes
-120955;yes
75914;yes
82036;yes
535607;yes
-83938;yes
237917;yes
-194810;yes
-487261;yes
46053;yes
641501;yes
125750;yes
178905;yes
-112397;yes
218340;yes
-142371;yes
418966;yes
377948;yes
84375;yes
149307;yes
-535299;yes
-131852;yes
-190374;yes
318806;yes
-495366;yes
-181703;yes
-227891;yes
124730;yes
30994;yes
251242;yes
29216;yes
-726097;yes
-62695;yes
409531;yes
310622;yes
44550;yes
-29796;yes
17570;yes
88356;yes
-418189;yes
7706;no
-353195;yes
237799;yes
359104;yes
-304986;yes
244990;yes
-50855;yes
-300014;yes
-401308;yes
-396950;yes
220307;yes
-572645;yes
-83136;yes
281225;yes
126118;yes
-27265;yes
-561642;yes
530805;yes
499491;yes
-169293;yes
-18058;yes
417235;yes
558291;yes
-223273;yes
-33955;yes
-173770;yes
-182663;yes
251715;yes
-290896;yes
-41749;yes
-58153;yes
431407;yes
-240823;yes
-255718;yes
270661;yes
488866;yes
70293;yes
-461862;yes
-74338;yes
